periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,EarnS,EmpTotal,sEarnS,sEmpTotal,version
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2019,1,2217,48510,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2019,1,1364,285003,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2019,1,2672,97199,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2019,2,3217,33018,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2019,2,5208,3997,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2019,2,7866,8917,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2019,2,5157,149350,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2019,2,4871,535871,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2019,2,5587,136331,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2019,2,2626,350182,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2019,2,3795,121686,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2019,2,6834,52940,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2019,2,6029,131219,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2019,2,3725,31434,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2019,2,6036,127183,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2019,2,6959,78622,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2019,2,2984,222928,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2019,2,4802,45733,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2019,2,4283,448215,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2019,2,2899,66973,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2019,2,1473,319123,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2019,2,2760,102708,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2019,3,3157,34312,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2019,3,5563,3866,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2019,3,8040,8801,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2019,3,5367,152361,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2019,3,4835,535364,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2019,3,5648,135811,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2019,3,2561,349467,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2019,3,3728,124051,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2019,3,6355,53936,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2019,3,5871,130935,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2019,3,3731,32240,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2019,3,6189,126548,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2019,3,6476,78974,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2019,3,3031,223983,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2019,3,5088,45549,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2019,3,4352,454315,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2019,3,3022,69768,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2019,3,1535,332062,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2019,3,2791,103212,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2019,4,3556,34695,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2019,4,5703,3521,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2019,4,7983,8548,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2019,4,5876,148994,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2019,4,5209,521215,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2019,4,6275,133653,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2019,4,2730,353809,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2019,4,4029,128892,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2019,4,7753,53067,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2019,4,6636,130122,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2019,4,4121,30594,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2019,4,7305,125172,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2019,4,8084,76643,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2019,4,3169,215736,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2019,4,5200,44600,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2019,4,4616,448634,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2019,4,2999,59098,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2019,4,1505,301984,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2019,4,2957,99257,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2021,1,3159,29051,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2021,1,4882,2903,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2021,1,9433,8610,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2021,1,4959,133512,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,1,5269,502914,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2021,1,6282,127906,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,1,2642,336859,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,1,3782,125321,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2021,1,7686,46437,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2021,1,8864,129517,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2021,1,4069,28071,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2021,1,6599,126733,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2021,1,8735,72350,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2021,1,3013,190482,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2021,1,4430,40510,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2021,1,4345,438715,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2021,1,2551,35408,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2021,1,1426,236442,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2021,1,2959,83405,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2021,2,3414,33346,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2021,2,5761,3221,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2021,2,8244,8678,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2021,2,5504,153277,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,2,5244,520758,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2021,2,6145,133180,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,2,2982,350231,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,2,4155,128377,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2021,2,8091,47551,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2021,2,6798,131011,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2021,2,4091,30608,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2021,2,6636,132503,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2021,2,7256,73326,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2021,2,3392,201331,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2021,2,4758,43919,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2021,2,4620,448931,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2021,2,3127,55560,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2021,2,1699,285088,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2021,2,3214,90550,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2021,3,3409,34931,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2021,3,6100,3239,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2021,3,8578,8699,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2021,3,5731,157062,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,3,5364,531655,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2021,3,6367,135331,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,3,3055,356460,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,3,4318,132468,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2021,3,7696,48981,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2021,3,6530,131311,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2021,3,4166,31792,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2021,3,6938,133150,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2021,3,7046,73492,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2021,3,3492,205428,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2021,3,5324,44662,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2021,3,4906,454285,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2021,3,3229,63167,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2021,3,1814,307872,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2021,3,3267,93131,1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,11,A05,0,A00,A0,A0,E0,0,0,2021,4,,34879,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,21,A05,0,A00,A0,A0,E0,0,0,2021,4,,3234,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,22,A05,0,A00,A0,A0,E0,0,0,2021,4,,8564,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,23,A05,0,A00,A0,A0,E0,0,0,2021,4,,151916,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,4,,531496,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,42,A05,0,A00,A0,A0,E0,0,0,2021,4,,136058,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,4,,364635,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,4,,142211,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,51,A05,0,A00,A0,A0,E0,0,0,2021,4,,48906,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,52,A05,0,A00,A0,A0,E0,0,0,2021,4,,131871,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,53,A05,0,A00,A0,A0,E0,0,0,2021,4,,30943,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,54,A05,0,A00,A0,A0,E0,0,0,2021,4,,132852,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,55,A05,0,A00,A0,A0,E0,0,0,2021,4,,75074,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,56,A05,0,A00,A0,A0,E0,0,0,2021,4,,205702,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,61,A05,0,A00,A0,A0,E0,0,0,2021,4,,44189,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,62,A05,0,A00,A0,A0,E0,0,0,2021,4,,450489,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,71,A05,0,A00,A0,A0,E0,0,0,2021,4,,55167,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,72,A05,0,A00,A0,A0,E0,0,0,2021,4,,287080,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,55,S,81,A05,0,A00,A0,A0,E0,0,0,2021,4,,89915,-1,1,QWI_F WI 55 1990:1-2021:4 V4.9.0 R2022Q3 qwipu_wi_20220822_0815
Q,U,S,32,S,11,A05,0,A00,A0,A0,E0,0,0,2011,1,2501,2304,1,1,QWI_F NV 32 1998:1-2021:3 V4.9.0 R2022Q3 qwipu_nv_20220826_0808
Q,U,S,32,S,21,A05,0,A00,A0,A0,E0,0,0,2011,1,6726,13718,1,1,QWI_F NV 32 1998:1-2021:3 V4.9.0 R2022Q3 qwipu_nv_20220826_0808
Q,U,S,32,S,22,A05,0,A00,A0,A0,E0,0,0,2011,1,9676,4298,1,1,QWI_F NV 32 1998:1-2021:3 V4.9.0 R2022Q3 qwipu_nv_20220826_0808
Q,U,S,32,S,23,A05,0,A00,A0,A0,E0,0,0,2011,1,4114,68946,1,1,QWI_F NV 32 1998:1-2021:3 V4.9.0 R2022Q3 qwipu_nv_20220826_0808
Q,U,S,32,S,31-33,A05,0,A00,A0,A0,E0,0,0,2011,1,4168,40900,1,1,QWI_F NV 32 1998:1-2021:3 V4.9.0 R2022Q3 qwipu_nv_20220826_0808
